,Time_Zone ,Date,Tweets_tag
4255,"ether it is broadcasted on the radio, television, or spoken by Afars, the message is to stop FGM"""".",,
4256,,,
4257,,,
4258, Central Africa Standard Time,,
4259, Central Africa Standard Time	,2020-02-06,"		RT @UNFPATheGambia: The message remains Zero Tolerance for #FGM!   Circumcisers in The #Gambia are dropping the knife and leading the #EndFâ€¦	en	[{'screen_name': 'unfpathegambia', 'name': 'unfpa the gambia', 'id': '2336500896'}]	[]	[]	0	12	0	['fgm', 'gambia']	[]	https://twitter.com/GPtoEndFGM/status/1225392613894823936	True	0	0					2336500896	""The message remains Zero Tolerance for #FGM!"
4260,,,
4261,"th galvanized global efforts, the elimination of Female Genital Mutilation by 2âƒ£0âƒ£3âƒ£0âƒ£ is possible.",, by 2âƒ£0âƒ£3âƒ£0âƒ£ is possible.
4262, Central Africa Standard Time,,
4263, Central Africa Standard Time	,2020-02-06,"		RT @OlajideDemola: Youth Anti-FGM Network representing the 22 Hotspot counties in Kenya - unleashing the power of young persons to #EndFGMâ€¦	en	[{'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}]	[]	[]	0	23	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392556185464833	True	0	0					3049190648	Youth Anti-FGM Network representing the 22 Hotspot counties in Kenya - unleashing the power of young persons to #EndFGM https://t.co/MrSqJTn4pj	1225365414705758208	[]	2020-02-06 11:27:35 W. Central Africa Standard Time"
4264, Central Africa Standard Time	,2020-02-06,"		RT @SkeieChemaly: The consequences are devastating - #EndFGM  The violations are unjustifiable - #EndFGM  The numbers are staggering -  #Enâ€¦	en	[{'screen_name': 'skeiechemaly', 'name': 'maria skeie-chemaly', 'id': '1167915179222491136'}]	[]	[]	0	9	0	['endfgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392421384720385	True	0	0					1167915179222491136	""The consequences are devastating - #EndFGM"
4265,,,
4266,,,
4267,,,
4268,,,
4269,,,
4270,,,
4271,,,
4272, Central Africa Standard Time,,
4273, Central Africa Standard Time	,2020-02-06,"		""RT @wanjaah: @UNFPAKen 's @OlajideDemola :  """"FGM has no place in a progressive society""""  https://t.co/R0oYKhde29""	en	[{'screen_name': 'wanjaah', 'name': 'hummingbird+', 'id': '329062036'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}]	[]	['https://pbs.twimg.com/media/EQFhLWCWkAI4KmH.jpg']	0	3	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225392398735421440	True	0	1	https://pbs.twimg.com/media/EQFhLWCWkAI4KmH.jpg				329062036	""@UNFPAKen 's @OlajideDemola :"
4274, Central Africa Standard Time,,
4275, Central Africa Standard Time	,2020-02-06,"		RT @OsmanDakhare: We need to invest the young people to #EndFGM by empowering them to lead community campaigns that challenge social normsâ€¦	en	[{'screen_name': 'osmandakhare', 'name': 'osman mohamed mohamud', 'id': '3359067899'}]	[]	[]	0	5	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392387364720645	True	0	0					3359067899	""We need to invest the young people to #EndFGM by empowering them to lead community campaigns that challenge social norms and eradicate the harmful practices in the community."
4276,,,
4277, Central Africa Standard Time,,
4278, Central Africa Standard Time	,2020-02-06,		RT @UNFPA_WCARO: Today is The International Day of Zero Tolerance for Female Genital 
4279,,,
4280,,,
4281,,,
4282, Central Africa Standard Time,,
4283, Central Africa Standard Time	,2020-02-06,"		RT @RKasenene: Leo in Siku ya Kimataifa ya Kutokubaliana na Ukeketaji - International Day of Zero Tolerance for FGM.  Tuungane #UkeketajiSaâ€¦	in	[{'screen_name': 'rkasenene', 'name': 'robert kasenene', 'id': '593089807'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225392340317200384	True	0	0					593089807	""Leo in Siku ya Kimataifa ya Kutokubaliana na Ukeketaji - International Day of Zero Tolerance for FGM."
4284,,,
4285,,,
4286, Central Africa Standard Time,,
4287, Central Africa Standard Time	,2020-02-06,"		RT @onelifeng: Holding the #EndFGM conversation on @SplashFM1055. With 20% prevalence in Nigeria and states like #Imo #Ekiti #Ebonyi #Kadunâ€¦	en	[{'screen_name': 'onelifeng', 'name': 'onelife initiative', 'id': '1879748930'}, {'screen_name': 'splashfm1055', 'name': 'splashfm 105.5', 'id': '171829412'}]	[]	[]	0	15	0	['endfgm', 'imo', 'ekiti', 'ebonyi']	[]	https://twitter.com/GPtoEndFGM/status/1225392291608776705	True	0	0					1879748930	""Holding the #EndFGM conversation on @SplashFM1055. With 20% prevalence in Nigeria and states like #Imo #Ekiti #Ebonyi #Kaduna #Kwara #Ondo and #Osun still ranking high in prevalence, more still needs to be done and said."
4288,"awhK1i3""	1225368213321547776	[]	",1225368213321547776,
4289, Central Africa Standard Time	,2020-02-06,"		RT @agirl_mogadishu: Thank you @GPtoEndFGM @unicefireland #YouthEndFGM	en	[{'screen_name': 'agirl_mogadishu', 'name': 'a girl from mogadishu (2020)', 'id': '1020297674774523905'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}, {'screen_name': 'unicefireland', 'name': 'unicef ireland', 'id': '118849777'}]	[]	[]	0	1	0	['youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392239351943168	True	https://twitter.com/unicefireland/status/1225367029772935169	0					1020297674774523905	Thank you @GPtoEndFGM @unicefireland #YouthEndFGM	1225369431422926855	[]	2020-02-06 11:43:33 W. Central Africa Standard Time"
4290, Central Africa Standard Time	,2020-02-06,"		RT @cewhin: The practice of FGM  is not only a violation of human rights but an unnecessary practice that has severe health and psychologicâ€¦	en	[{'screen_name': 'cewhin', 'name': 'cewhin', 'id': '873150507665289216'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225392206648954881	True	0	0					873150507665289216	""The practice of FGM  is not only a violation of human rights but an unnecessary practice that has severe health and psychological consequences on girls and women."
4291,LL SPEAK OUT TO END FGM!!!!!,,
4292,"llSpeakOutToEndFGM #EndFGM #YouthEndFGM https://t.co/otoypDOsZv""	1225371029025050624	[]	",1225371029025050624,
4293, Central Africa Standard Time	,2020-02-06,"		RT @28TooMany: Thank you @Baronessjenkin for wearing the #NoFGM ribbon and showing your support for the work to #EndFGM. It is estimated thâ€¦	en	[{'screen_name': '28toomany', 'name': '28toomany', 'id': '241173327'}, {'screen_name': 'baronessjenkin', 'name': 'anne jenkin', 'id': '334551644'}]	[]	[]	0	4	0	['nofgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392191713005572	True	0	0					241173327	Thank you @Baronessjenkin for wearing the #NoFGM ribbon and showing your support for the work to #EndFGM. It is estimated that 68 million girls are at risk of FGM by 2030 so it is vital that we all work together if we are to protect girls and women from harm @GPtoEndFGM https://t.co/nIc0HmcYhO	1225371033198354432	[]	2020-02-06 11:49:55 W. Central Africa Standard Time"
4294, Central Africa Standard Time	,2020-02-06,"		""RT @UNFPA_WCARO: """"My flesh may have been taken, but I can never give away my heart"""". Abida.  #YouthEndFGM @GPtoEndFGM  https://t.co/QEDiuReiâ€¦""	en	[{'screen_name': 'unfpa_wcaro', 'name': 'unfpa wcaro', 'id': '1673180749'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	[]	[]	0	2	0	['youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392166798753792	True	0	0					1673180749	""""""My flesh may have been taken, but I can never give away my heart"""". Abida."
4295,,,
4296,,,
4297,,,
4298, Central Africa Standard Time,,
4299, Central Africa Standard Time	,2020-02-06,"		RT @unfpamauritania: Unleashing the power of youth means investing in youth-led movements to champion #GenderEquality, an end to violence aâ€¦	en	[{'screen_name': 'unfpamauritania', 'name': 'unfpa mauritania', 'id': '2752157461'}]	[]	[]	0	32	0	['genderequality']	[]	https://twitter.com/GPtoEndFGM/status/1225392128664252421	True	0	0					2752157461	""Unleashing the power of youth means investing in youth-led movements to champion #GenderEquality, an end to violence against women and girls and the Ã©limination of harmful practices."
4300,,,
4301,,,
4302,,,
4303,,,
4304, Central Africa Standard Time,,
4305, Central Africa Standard Time	,2020-02-06,"		""RT @UNFPA_WCARO: #YouthEndFGM. """"Ce que je veux, c'est pouvoir vivre en paix avec moi-mÃªme et avec mon peuple"""". Khadija. @GPtoEndFGM       hâ€¦""	fr	[{'screen_name': 'unfpa_wcaro', 'name': 'unfpa wcaro', 'id': '1673180749'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	[]	[]	0	2	0	['youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392055742058496	True	0	0					1673180749	""#YouthEndFGM. """"Ce que je veux, c'est pouvoir vivre en paix avec moi-mÃªme et avec mon peuple"""". Khadija. @GPtoEndFGM"
4306,,,
4307, Central Africa Standard Time,,
4308, Central Africa Standard Time	,2020-02-06,"		RT @actionhealthinc: Other organizations working to #EndFGM include @EndCuttingGirls @BornSaleema @28TooMany @GPtoEndFGM @IfrahFoundation @â€¦	en	[{'screen_name': 'actionhealthinc', 'name': 'action health incorporated', 'id': '81896518'}, {'screen_name': 'endcuttinggirls', 'name': 'endfgm #endcuttinggirls', 'id': '4219069959'}, {'screen_name': 'bornsaleema', 'name': 'saleema initiative', 'id': '1141009953286709250'}, {'screen_name': '28toomany', 'name': '28toomany', 'id': '241173327'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}, {'screen_name': 'ifrahfoundation', 'name': 'ifrah foundation', 'id': '279760191'}]	[]	[]	0	5	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225392043054292993	True	0	0					81896518	Other organizations working to #EndFGM include @EndCuttingGirls @BornSaleema @28TooMany @GPtoEndFGM @IfrahFoundation @USEndFGMNetwork @FGMCentre @StopFGM @ENDFGM_Network @MenEndFGM @thegirdlengr and many more. https://t.co/DNvSzZwkQ4	1225374080121155587	[]	2020-02-06 12:02:01 W. Central Africa Standard Time"
4309, Central Africa Standard Time	,2020-02-06,"		RT @wanjaah: FGM leads to Obstructed labour,in some instances.Obstructed labor may  lead to babies being born with Celebral Palsy(CP),a Disâ€¦	en	[{'screen_name': 'wanjaah', 'name': 'hummingbird+', 'id': '329062036'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225392004596748289	True	0	0					329062036	""FGM leads to Obstructed labour,in some instances.Obstructed labor may  lead to babies being born with Celebral Palsy(CP),a Disability.Why is no one talking about  FGM as a cause of Disability? @AWCFS @nashipaimaasai"
4310,,,
4311,,,
4312, Central Africa Standard Time,,
4313, Central Africa Standard Time	,2020-02-06,"		""RT @UNFPA_WCARO: #YouthEndFGM """"Quiero ver cambios entre mi gente"""". Zahra @GPtoEndFGM   https://t.co/QEDiuReiMl  https://t.co/MhmPEZ9V6G  httpsâ€¦""	es	[{'screen_name': 'unfpa_wcaro', 'name': 'unfpa wcaro', 'id': '1673180749'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	['https://buff.ly/2v5s2Ub', 'https://buff.ly/2S4NVM4']	[]	0	3	0	['youthendfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225391956823597056	True	0	0					1673180749	""#YouthEndFGM """"Quiero ver cambios entre mi gente"""". Zahra @GPtoEndFGM"
4314,,,
4315, Central Africa Standard Time,,
4316, Central Africa Standard Time	,2020-02-06,"		RT @Kidsandteensngo: Happening now: We @Kidsandteensngo are at the Federal University of Technology, Akure, to sensitize students on FGM. #â€¦	en	[{'screen_name': 'kidsandteensngo', 'name': 'kids & teens ngo', 'id': '2561362782'}, {'screen_name': 'kidsandteensngo', 'name': 'kids & teens ngo', 'id': '2561362782'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391895255429122	True	0	0					2561362782	Happening now: We @Kidsandteensngo are at the Federal University of Technology, Akure, to sensitize students on FGM. #EndFGM #YouthEndFGM #Futa https://t.co/aX7ti1F9X9	1225377030239330304	[]	2020-02-06 12:13:45 W. Central Africa Standard Time"
4317, Central Africa Standard Time	,2020-02-06,"		RT @stopthecut2020: Bold powerful &amp; passionate #Sisters who are all #FGM survivors, cut by their mother who is also a survivor, her motherâ€¦	en	[]	[]	[]	0	14	0	['sisters', 'fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225391879161892864	True	0	0					1160076461790961664	Bold powerful &amp; passionate #Sisters who are all #FGM survivors, cut by their mother who is also a survivor, her mother also cut her 3 daughters.They are #silencebreakers They are global citizen #ZeroToleranceDay @GMCEndFGM @GPtoEndFGM @KorieUNFPA @HerStoryOSNG https://t.co/sMb7PBT0W8	1225377590229241857	[]	2020-02-06 12:15:58 W. Central Africa Standard Time"
4318, Central Africa Standard Time	,2020-02-06,"		RT @UNFPA_WCARO: Would you kill your own daughter in the name of tradition? If you said no, then female genital mutilation (FGM) should NOTâ€¦	en	[{'screen_name': 'unfpa_wcaro', 'name': 'unfpa wcaro', 'id': '1673180749'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391844600799233	True	0	0					1673180749	""Would you kill your own daughter in the name of tradition?"
4319,,,
4320,,,
4321,,,
4322, Central Africa Standard Time,,
4323, Central Africa Standard Time	,2020-02-06,"		RT @GenerationGuid1: @wanjaah @AWCFS @nashipaimaasai @KenyaSRHR @SheDecidesKenya @OlajideDemola @lekishonE @SophiaWaskowiak @Somalgirls @UNâ€¦	en	[{'screen_name': 'generationguid1', 'name': 'generation guiders', 'id': '1026724160020643840'}, {'screen_name': 'wanjaah', 'name': 'hummingbird+', 'id': '329062036'}, {'screen_name': 'awcfs', 'name': 'awcfs', 'id': '93602917'}, {'screen_name': 'nashipaimaasai', 'name': 'nashipaimaasai', 'id': '1154699257229844482'}, {'screen_name': 'kenyasrhr', 'name': 'kenya srhr alliance', 'id': '3080055586'}, {'screen_name': 'shedecideskenya', 'name': 'she decides kenya', 'id': '1110894193810071552'}, {'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}, {'screen_name': 'lekishone', 'name': 'emmanuel  lekishon', 'id': '1401559068'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391771066212357	True	0	0					1026724160020643840	""@wanjaah @AWCFS @nashipaimaasai @KenyaSRHR @SheDecidesKenya @OlajideDemola @lekishonE @SophiaWaskowiak @Somalgirls @UNFPAKen @unwomenkenya @JulittaOnabanjo @UNICEFKenya @SihaamMumin @Atayeshe @GPtoEndFGM We need to push ourselves to take a stand, even though it may not always be easy. The rights of people living with disability must be in our agenda as we advocates to end FGM in our Generation"
4324,,,
4325, Central Africa Standard Time,,
4326, Central Africa Standard Time	,2020-02-06,"		RT @genderprofs: @swordy786: FGM must be integrated into broader gender justice discourse, including the #MeToo movement. For far too long,â€¦	en	[{'screen_name': 'genderprofs', 'name': 'society of gender professionals', 'id': '956268192472666113'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391746948923394	True	https://twitter.com/GPtoEndFGM/status/1224824335631888387	0					956268192472666113	@swordy786: FGM must be integrated into broader gender justice discourse, including the #MeToo movement. For far too long, it has been siloed, represented as an exotic cultural ritual rather than a human rights issue with devastating consequences #endFGM #GlobalGoal5 #GenEquality	1225380484441673728	[]	2020-02-06 12:27:28 W. Central Africa Standard Time"
4327, Central Africa Standard Time	,2020-02-06,"		RT @GenerationGuid1: @unfpamauritania @TonyMwebia @kabore10451367 @mabinguengom1 @Atayeshe @UNFPA @OnuMauritanie @ONUFemmes @UNICEFMauritanâ€¦	en	[{'screen_name': 'generationguid1', 'name': 'generation guiders', 'id': '1026724160020643840'}, {'screen_name': 'unfpamauritania', 'name': 'unfpa mauritania', 'id': '2752157461'}, {'screen_name': 'tonymwebia', 'name': '#menendfgm', 'id': '1269011599'}, {'screen_name': 'kabore10451367', 'name': 'kaborÃ© saidou', 'id': '2782734662'}, {'screen_name': 'mabinguengom1', 'name': 'mabingue ngom', 'id': '2405122051'}, {'screen_name': 'atayeshe', 'name': 'dr. natalia kanem /she/her/ella/', 'id': '770650559699386369'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'onumauritanie', 'name': 'onu mauritanie ðŸ‡ºðŸ‡³ ðŸ‡²ðŸ‡·', 'id': '1126426379178913792'}, {'screen_name': 'onufemmes', 'name': 'onu femmes', 'id': '197849685'}]	[]	[]	0	5	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391690523070468	True	0	0					1026724160020643840	""@unfpamauritania @TonyMwebia @kabore10451367 @mabinguengom1 @Atayeshe @UNFPA @OnuMauritanie @ONUFemmes @UNICEFMauritani @unicefsenegal @UNFPA_WCARO @unwomenafrica @korieUNFPA2 @JahaENDFGM @GPtoEndFGM Youth's cannot and will not be ignored."
4328,,,
4329, Central Africa Standard Time,,
4330, Central Africa Standard Time	,2020-02-06,"		RT @UNFPA_WCARO: The pain The shock The trauma. Women who have undergone female genital mutilation (FGM) never forget. The impact on theirâ€¦	en	[{'screen_name': 'unfpa_wcaro', 'name': 'unfpa wcaro', 'id': '1673180749'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391637297319942	True	0	0					1673180749	""The pain"
4331,,,
4332,,,
4333,men who have undergone female genital mutilation (FGM) never forget. The impact on their #mentalhealth can be devastating and long-lasting.,,
4334,,,
4335,,,
4336,"sQ""	1225382617140338690	[]	",1225382617140338690,
4337, Central Africa Standard Time	,2020-02-06,"		RT @europeaid: Between now and 2030 an estimated 50 million girls are at risk of #FGM in Africa.  Through @GlobalSpotlight, the EU and theâ€¦	en	[{'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}, {'screen_name': 'globalspotlight', 'name': 'spotlight initiative', 'id': '983089422861291520'}]	[]	[]	0	9	0	['fgm']	[]	https://twitter.com/GPtoEndFGM/status/1225391622340386816	True	0	0					19722343	""Between now and 2030 an estimated 50 million girls are at risk of #FGM in Africa."
4338, Central Africa Standard Time,,
4339, Central Africa Standard Time	,2020-02-06,"		RT @europeaid: ðŸ”´In 2018, 2,455 communities declared to abandon #FGM practises.  Through @GPtoEndFGM, we are supporting partners to #EndFGMâ€¦	en	[{'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	[]	[]	0	5	0	['fgm', 'endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225391603365425152	True	0	0					19722343	""ðŸ”´In 2018, 2,455 communities declared to abandon #FGM practises."
4340,"Pg""	1225382664477315073	[]	",1225382664477315073,
4341, Central Africa Standard Time	,2020-02-06,"		RT @UNICEFKenya: @UNFPAKen @PSYGKenya @AFGMBoard @ActionAid_Kenya @Governorkuti @isiolo011 @UNICEF @LUCASLukelucas @EndingFGM â€˜â€™UNICEF is câ€¦	en	[{'screen_name': 'unicefkenya', 'name': 'unicef kenya', 'id': '465502339'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'psygkenya', 'name': 'ministry of public service & gender', 'id': '4771901069'}, {'screen_name': 'afgmboard', 'name': 'anti - fgm board', 'id': '2976312279'}, {'screen_name': 'actionaid_kenya', 'name': 'actionaid kenya', 'id': '385918757'}, {'screen_name': 'governorkuti', 'name': 'h.e dr. mohammed abdi kuti', 'id': '913474973448179712'}, {'screen_name': 'isiolo011', 'name': 'isiolo county gov.', 'id': '2989383519'}, {'screen_name': 'unicef', 'name': 'unicef', 'id': '33933259'}, {'screen_name': 'lucaslukelucas', 'name': 'lucas', 'id': '557562970'}, {'screen_name': 'endingfgm', 'name': 'end fgm campaign', 'id': '819002581'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391529646264320	True	0	0					465502339	""@UNFPAKen @PSYGKenya @AFGMBoard @ActionAid_Kenya @Governorkuti @isiolo011 @UNICEF @LUCASLukelucas @EndingFGM â€˜â€™UNICEF is committed to working together with partners to eradicate FGM. We are working together for girls, together for women, together for childrenâ€™â€™ - Monika Sandvik-Nylun, Chief Child Protection @UNICEFKenya"
4342, Central Africa Standard Time,,
4343, Central Africa Standard Time	,2020-02-06,"		RT @UNICEFSudan: â€œEvery girl has the right to decide about her body.â€� #EndFGM   Read about the momentous 10+ year effort by the Govt of #Suâ€¦	en	[{'screen_name': 'unicefsudan', 'name': 'unicef sudan', 'id': '636749903'}]	[]	[]	0	26	0	['endfgm']	[]	https://twitter.com/GPtoEndFGM/status/1225391464060014592	True	0	0					636749903	""â€œEvery girl has the right to decide about her body.â€� #EndFGM"
4344,,,
4345, Central Africa Standard Time,,
4346, Central Africa Standard Time	,2020-02-06,"		RT @ThereIsNoLimitF: @DrChrisUgwu @Everlovly @MenNigeria @MenEngageAfrica @SDG5In4mer @SonkeTogether @RoseAcademies @ABAlbrectsen @SIRPNigâ€¦	en	[{'screen_name': 'thereisnolimitf', 'name': 'there is no limit foundation', 'id': '514368069'}, {'screen_name': 'drchrisugwu', 'name': 'dr chris ugwu', 'id': '798772006095179777'}, {'screen_name': 'everlovly', 'name': 'evelyn c joseph', 'id': '277006253'}, {'screen_name': 'mennigeria', 'name': 'men engage nigeria', 'id': '1037295421301944322'}, {'screen_name': 'menengageafrica', 'name': 'menengage africa', 'id': '1601392104'}, {'screen_name': 'sdg5in4mer', 'name': 'sdg5', 'id': '942179903499390978'}, {'screen_name': 'sonketogether', 'name': 'sonke gender justice', 'id': '206657948'}, {'screen_name': 'roseacademies', 'name': 'rose academies - uganda', 'id': '849329811575234560'}, {'screen_name': 'abalbrectsen', 'name': 'ab albrectsen', 'id': '1447206637'}, {'screen_name': 'sirpnig', 'name': 'sirpnigeria', 'id': '848579213686964225'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391452286529537	True	0	0					514368069	@DrChrisUgwu @Everlovly @MenNigeria @MenEngageAfrica @SDG5In4mer @SonkeTogether @RoseAcademies @ABAlbrectsen @SIRPNig @28TooMany @mwas_2 @stopthecut2020 @iSERVE2050 @UnCUTInitiative @GPtoEndFGM @Mandy_Sanghera1 @ClareGratian @emmalightowlers Yes, letâ€™s continue to #BREAKTHESILENCE and together, we will #endfgm. #ZeroToleranceDay	1225385801288179712	[]	2020-02-06 12:48:36 W. Central Africa Standard Time"
4347, Central Africa Standard Time	,2020-02-06,"		RT @OlajideDemola: Political will is a powerful catalyst for positive change! Thank you for the visionary leadership from @StateHouseKenyaâ€¦	en	[{'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}, {'screen_name': 'statehousekenya', 'name': 'state house kenya', 'id': '364830542'}]	[]	[]	0	16	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391405528469504	True	0	0					3049190648	Political will is a powerful catalyst for positive change! Thank you for the visionary leadership from @StateHouseKenya to #EndFGM by 2022. County Officials pledge to implement the Presidential directive! @UNFPAKen @Rachelshebesh @AFGMBoard @GPtoEndFGM @PSYGKenya https://t.co/DS2csAG8FV	1225387927351549957	[]	2020-02-06 12:57:03 W. Central Africa Standard Time"
4348, Central Africa Standard Time	,2020-02-06,"		RT @UNICEFUganda: In the photos, Chepuroto Longorkit, a spiritualist and former FGM cutter sharing stories during a visit to the Katabok caâ€¦	en	[{'screen_name': 'unicefuganda', 'name': 'unicef uganda', 'id': '81415307'}]	[]	[]	0	27	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391378059886597	True	0	0					81415307	In the photos, Chepuroto Longorkit, a spiritualist and former FGM cutter sharing stories during a visit to the Katabok caves, Amudat District where a number of girls were subjected to Female Genital "
4349, Central Africa Standard Time	,2020-02-06,"		""RT @IZAWorldofLabor: """"FMG remains prevalent in many African countries, and is slow to decline,"""" says @mesple_somps from @DialDevelopment ,â€¦""	en	[{'screen_name': 'izaworldoflabor', 'name': 'iza world of labor', 'id': '1944421896'}, {'screen_name': 'mesple_somps', 'name': 'mesplÃ©-somps sandrine', 'id': '3940229416'}, {'screen_name': 'dialdevelopment', 'name': 'dial', 'id': '3345646132'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391362104795136	True	0	0					1944421896	""""""FMG remains prevalent in many African countries, and is slow to decline,"""" says @mesple_somps from @DialDevelopment , @ird and @Paris_Dauphine https://t.co/MjImLW6NCd #EndFGM @GPtoEndFGM @UNFPA @gatesfoundation @UNICEFAfrica @UN_Women @EUinNigeria @ENDFGM_Network @GMCEndFGM https://t.co/x06Oct02Yd""	1225388954612064257	[]	2020-02-06 13:01:08 W. Central Africa Standard Time"
4350, Central Africa Standard Time	,2020-02-06,"		RT @OlajideDemola: @UNFPAKen remains committed to facilitating opportunities for meaningful participation by empowered young people ! #Kataâ€¦	en	[{'screen_name': 'olajidedemola', 'name': 'ademola olajide', 'id': '3049190648'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391282891214849	True	https://twitter.com/UNFPAKen/status/1225366236223148033	0					3049190648	@UNFPAKen remains committed to facilitating opportunities for meaningful participation by empowered young people ! #Kataakatishazuia #EndFGM @AFGMBoard @SDY_Ke @PSYGKenya @Rachelshebesh @GPtoEndFGM	1225389370632495104	[]	2020-02-06 13:02:47 W. Central Africa Standard Time"
4351, Central Africa Standard Time	,2020-02-06,"		RT @europeaid: ðŸ”´Female genital mutilation is a violation of human rights, nothing can justify it.  Yet, globally, 200 million girls and womâ€¦	en	[{'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}]	[]	[]	0	18	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391245012459521	True	0	0					19722343	""ðŸ”´Female genital mutilation is a violation of human rights, nothing can justify it."
4352, Central Africa Standard Time,,
4353, Central Africa Standard Time	,2020-02-06,"		RT @BornSaleema: What does Saleema mean?ðŸ¦‹ On International Day of Zero Tolerance for FGM 2 strong African Women, H.E. @Elfadil_DSA &amp; @auyouâ€¦	en	[{'screen_name': 'bornsaleema', 'name': 'saleema initiative', 'id': '1141009953286709250'}]	[]	[]	0	27	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225391152758697985	True	0	0					1141009953286709250	""What does Saleema mean?ðŸ¦‹"
4354,"men, H.E. @Elfadil_DSA &amp; @auyouthenvoy_, tell you what Saleema means and why we chose this name for the Initiative",,
4355,,,
4356, Central Africa Standard Time,,
4357, Central Africa Standard Time	,2020-02-06,"		RT @europeaid: Achievements in 2018 through the @GPtoEndFGM: âœ…131 arrests âœ…123 cases brought to court  âœ…30 convictions and sanctions âœ…Overâ€¦	en	[{'screen_name': 'europeaid', 'name': '@europeaid', 'id': '1350078021663862784'}, {'screen_name': 'gptoendfgm', 'name': 'unfpa-unicef jp to end female genital mutilation', 'id': '1173614701806280705'}]	[]	[]	0	11	0	[]	[]	https://twitter.com/GPtoEndFGM/status/1225390884688138242	True	0	0					19722343	""Achievements in 2018 through the @GPtoEndFGM:"
4358,,,
4359,,,
4360,,,
4361,,,
4362,,,
4363, Central Africa Standard Time,,
